日時,河川水位,id
2024-11-13T01:30,0.77,62
2024-11-13T01:30,0.38,63
2024-11-13T01:30,0.23,64
2024-11-13T01:30,0.10,65
2024-11-13T01:30,0.09,66
2024-11-13T01:30,6.49,74
2024-11-13T01:30,0.28,75
2024-11-13T01:30,0.55,76
2024-11-13T01:30,0.30,77
2024-11-13T01:30,6.48,78
2024-11-13T01:30,0.24,79
2024-11-13T01:30,0.68,80
2024-11-13T01:30,6.88,81
2024-11-13T01:30,6.65,82
2024-11-13T01:30,6.70,83
2024-11-13T01:30,0.60,88
2024-11-13T01:30,0.22,89
2024-11-13T01:30,0.51,90
2024-11-13T01:20,0.28,91
2024-11-13T01:20,0.20,92
2024-11-13T01:20,0.37,93
2024-11-13T01:30,349.77,95
2024-11-13T01:20,0.19,96
2024-11-13T01:30,0.62,97
2024-11-13T01:30,1.27,107
2024-11-13T01:30,0.20,108
2024-11-13T01:30,0.66,109
2024-11-13T01:30,1.21,110
2024-11-13T01:30,0.41,111
2024-11-13T01:30,0.48,121
2024-11-13T01:30,0.50,122
2024-11-13T01:30,0.03,124
2024-11-13T01:30,0.45,134
2024-11-13T01:30,0.14,135
2024-11-13T01:30,0.18,136
2024-11-13T01:30,0.60,137
2024-11-13T01:30,0.46,138
2024-11-13T01:30,0.07,139
2024-11-13T01:30,0.57,140
2024-11-13T01:30,0.33,141
2024-11-13T01:30,1.18,150
2024-11-13T01:30,0.01,151
2024-11-13T01:30,1.04,152
2024-11-13T01:30,1.25,153
2024-11-13T01:30,1.83,154
2024-11-13T01:30,0.15,155
2024-11-13T01:30,0.82,156
2024-11-13T01:30,1.29,157
2024-11-13T01:30,0.04,158
2024-11-13T01:30,552.74,170
2024-11-13T01:30,459.02,171
2024-11-13T01:30,0.04,172
2024-11-13T01:30,0.91,174
2024-11-13T01:30,569.06,176
2024-11-13T01:30,1.04,179
2024-11-13T01:30,1.00,180
2024-11-13T01:30,2.47,205
2024-11-13T01:30,0.49,206
2024-11-13T01:30,1.30,207
2024-11-13T01:30,1.32,208
2024-11-13T01:30,0.49,209
2024-11-13T01:30,1.68,210
2024-11-13T01:30,0.49,211
2024-11-13T01:30,0.70,212
2024-11-13T01:30,0.51,213
2024-11-13T01:30,0.20,215
2024-11-13T01:30,1.23,216
2024-11-13T01:30,3.33,217
2024-11-13T01:30,0.47,221
2024-11-13T01:00,0.14,251
2024-11-13T01:00,0.44,252
2024-11-13T02:20,1.25,1
2024-11-13T02:20,1.03,2
2024-11-13T02:20,0.55,3
2024-11-13T02:20,0.65,4
2024-11-13T02:20,0.51,5
2024-11-13T02:20,0.60,6
2024-11-13T02:20,4.06,7
2024-11-13T02:20,2.00,8
2024-11-13T02:20,0.23,9
2024-11-13T02:20,0.09,10
2024-11-13T02:20,0.00,12
2024-11-13T02:20,0.42,13
2024-11-13T02:20,1.98,14
2024-11-13T02:20,2.26,15
2024-11-13T02:20,5.40,16
2024-11-13T02:20,6.47,17
2024-11-13T02:20,0.87,22
2024-11-13T02:20,0.13,23
2024-11-13T02:20,0.85,24
2024-11-13T02:20,0.42,25
2024-11-13T02:20,0.54,26
2024-11-13T02:20,0.45,27
2024-11-13T02:20,0.60,28
2024-11-13T02:00,0.42,29
2024-11-13T02:00,0.67,30
2024-11-13T02:00,0.75,31
2024-11-13T02:00,0.68,32
2024-11-13T02:20,0.00,43
2024-11-13T02:20,1.03,45
2024-11-13T02:20,0.21,46
2024-11-13T02:20,1.02,47
2024-11-13T02:20,0.39,48
2024-11-13T02:00,4.59,49
2024-11-13T02:00,1.04,51
2024-11-13T02:20,0.77,62
2024-11-13T02:20,0.38,63
2024-11-13T02:20,0.23,64
2024-11-13T02:20,0.10,65
2024-11-13T02:20,0.09,66
2024-11-13T02:20,6.49,74
2024-11-13T02:20,0.25,75
2024-11-13T02:20,0.55,76
2024-11-13T02:20,0.30,77
2024-11-13T02:20,6.48,78
2024-11-13T02:20,0.24,79
2024-11-13T02:20,0.68,80
2024-11-13T02:20,6.89,81
2024-11-13T02:20,6.65,82
2024-11-13T02:20,6.70,83
2024-11-13T02:20,0.60,88
2024-11-13T02:20,0.22,89
2024-11-13T02:20,0.52,90
2024-11-13T02:20,0.28,91
2024-11-13T02:20,0.21,92
2024-11-13T02:20,0.37,93
2024-11-13T02:20,349.77,95
2024-11-13T02:20,0.19,96
2024-11-13T02:20,0.62,97
2024-11-13T02:20,1.27,107
2024-11-13T02:20,0.20,108
2024-11-13T02:20,0.66,109
2024-11-13T02:20,1.21,110
2024-11-13T02:20,0.41,111
2024-11-13T02:20,0.48,121
2024-11-13T02:20,0.50,122
2024-11-13T02:20,0.04,124
2024-11-13T02:20,0.48,134
2024-11-13T02:20,0.14,135
2024-11-13T02:20,0.18,136
2024-11-13T02:20,0.59,137
2024-11-13T02:20,0.46,138
2024-11-13T02:20,0.07,139
2024-11-13T02:20,0.53,140
2024-11-13T02:20,0.33,141
2024-11-13T02:20,1.18,150
2024-11-13T02:20,0.01,151
2024-11-13T02:20,1.04,152
2024-11-13T02:20,1.25,153
2024-11-13T02:20,1.84,154
2024-11-13T02:20,0.15,155
2024-11-13T02:20,0.82,156
2024-11-13T02:20,1.29,157
2024-11-13T02:20,0.04,158
2024-11-13T02:20,552.74,170
2024-11-13T02:20,459.03,171
2024-11-13T02:20,0.03,172
2024-11-13T02:20,0.91,174
2024-11-13T02:20,569.06,176
2024-11-13T02:20,1.04,179
2024-11-13T02:20,1.00,180
2024-11-13T02:20,2.48,205
2024-11-13T02:20,0.47,206
2024-11-13T02:20,1.26,207
2024-11-13T02:20,1.32,208
2024-11-13T02:20,0.45,209
2024-11-13T02:20,1.68,210
2024-11-13T02:20,0.46,211
2024-11-13T02:20,0.68,212
2024-11-13T02:20,0.48,213
2024-11-13T02:20,0.21,215
2024-11-13T02:20,1.23,216
2024-11-13T02:20,3.33,217
2024-11-13T02:20,0.50,221
2024-11-13T02:00,0.14,251
2024-11-13T02:00,0.44,252
