日時,河川水位,id
2023-08-30T00:10,0.60,134
2023-08-30T00:10,0.09,135
2023-08-30T00:10,0.18,136
2023-08-30T00:10,0.86,137
2023-08-30T00:10,0.62,138
2023-08-30T00:10,0.04,139
2023-08-30T00:10,0.59,140
2023-08-30T00:10,0.53,141
2023-08-30T00:10,0.95,150
2023-08-30T00:10,0.20,151
2023-08-30T00:10,0.83,152
2023-08-30T00:10,1.01,153
2023-08-30T00:10,2.02,154
2023-08-30T00:10,0.20,155
2023-08-30T00:10,0.82,156
2023-08-30T00:10,0.64,157
2023-08-30T00:20,0.07,158
2023-08-30T00:10,554.40,170
2023-08-30T00:10,458.55,171
2023-08-30T00:10,0.00,172
2023-08-30T00:10,0.93,174
2023-08-30T00:10,568.98,176
2023-08-30T00:10,0.89,179
2023-08-30T00:10,1.04,180
2023-08-30T00:20,2.25,205
2023-08-30T00:20,0.57,206
2023-08-30T00:20,1.29,207
2023-08-30T00:20,1.33,208
2023-08-30T00:20,0.55,209
2023-08-30T00:20,2.00,210
2023-08-30T00:20,0.47,211
2023-08-30T00:20,0.79,212
2023-08-29T24:00,,213
2023-08-30T00:20,0.16,215
2023-08-30T00:20,1.22,216
2023-08-30T00:20,3.10,217
2023-08-30T00:20,0.55,221
2023-08-29T24:00,0.46,252
2023-08-30T01:20,1.35,1
2023-08-30T01:20,1.38,2
2023-08-30T01:20,0.64,3
2023-08-30T01:20,0.68,4
2023-08-30T01:20,0.59,5
2023-08-30T01:20,0.63,6
2023-08-30T01:20,4.01,7
2023-08-30T01:20,2.05,8
2023-08-30T01:20,0.22,9
2023-08-30T01:20,0.08,10
2023-08-30T01:20,0.03,12
2023-08-30T01:20,0.47,13
2023-08-30T01:20,1.89,14
2023-08-30T01:20,2.63,15
2023-08-30T01:20,6.00,16
2023-08-30T01:20,6.67,17
2023-08-30T01:20,1.02,22
2023-08-30T01:20,0.33,23
2023-08-30T01:20,0.99,24
2023-08-30T01:20,0.29,25
2023-08-30T01:20,0.69,26
2023-08-30T01:20,0.56,27
2023-08-30T01:00,,28
2023-08-30T01:00,0.49,29
2023-08-30T01:00,0.61,30
2023-08-30T01:00,0.54,31
2023-08-30T01:00,0.74,32
2023-08-30T01:20,0.00,43
2023-08-30T01:20,1.02,45
2023-08-30T01:20,0.49,46
2023-08-30T01:20,1.05,47
2023-08-30T01:20,0.34,48
2023-08-30T01:00,4.57,49
2023-08-30T01:00,1.21,51
2023-08-30T01:20,0.93,62
2023-08-30T01:20,0.37,63
2023-08-30T01:20,0.25,64
2023-08-30T01:20,0.11,65
2023-08-30T01:20,0.10,66
2023-08-30T01:20,6.53,74
2023-08-30T01:20,0.36,75
2023-08-30T01:20,0.59,76
2023-08-30T01:20,0.21,77
2023-08-30T01:20,6.47,78
2023-08-30T01:20,0.24,79
2023-08-30T01:20,0.58,80
2023-08-30T01:20,6.95,81
2023-08-30T01:20,6.66,82
2023-08-30T01:20,6.73,83
2023-08-30T01:20,0.45,88
2023-08-30T01:20,0.17,89
2023-08-30T01:20,0.47,90
2023-08-30T01:20,0.00,91
2023-08-30T01:20,0.14,92
2023-08-30T01:20,0.43,93
2023-08-30T01:20,349.76,95
2023-08-30T01:20,0.15,96
2023-08-30T01:20,0.87,97
2023-08-30T01:20,1.28,107
2023-08-30T01:20,0.16,108
2023-08-30T01:20,0.67,109
2023-08-30T01:20,1.14,110
2023-08-30T01:20,0.42,111
2023-08-30T01:20,0.38,121
2023-08-30T01:20,0.31,122
2023-08-30T01:20,0.03,124
2023-08-30T01:20,0.74,134
2023-08-30T01:20,0.09,135
2023-08-30T01:20,0.18,136
2023-08-30T01:20,0.86,137
2023-08-30T01:20,0.62,138
2023-08-30T01:20,0.04,139
2023-08-30T01:20,0.62,140
2023-08-30T01:20,0.52,141
2023-08-30T01:20,0.95,150
2023-08-30T01:20,0.20,151
2023-08-30T01:20,0.82,152
2023-08-30T01:20,1.01,153
2023-08-30T01:20,2.03,154
2023-08-30T01:20,0.12,155
2023-08-30T01:20,0.82,156
2023-08-30T01:20,0.64,157
2023-08-30T01:20,0.07,158
2023-08-30T01:20,554.41,170
2023-08-30T01:20,458.52,171
2023-08-30T01:20,0.01,172
2023-08-30T01:20,0.93,174
2023-08-30T01:20,568.98,176
2023-08-30T01:20,0.89,179
2023-08-30T01:20,1.04,180
2023-08-30T01:20,2.25,205
2023-08-30T01:20,0.59,206
2023-08-30T01:20,1.32,207
2023-08-30T01:20,1.34,208
2023-08-30T01:20,0.56,209
2023-08-30T01:20,2.00,210
2023-08-30T01:20,0.50,211
2023-08-30T01:20,0.80,212
2023-08-30T01:00,,213
2023-08-30T01:20,0.16,215
2023-08-30T01:20,1.22,216
2023-08-30T01:20,3.10,217
2023-08-30T01:20,0.59,221
2023-08-30T01:00,0.46,252
2023-08-30T02:10,1.32,1
2023-08-30T02:10,1.38,2
2023-08-30T02:10,0.66,3
2023-08-30T02:10,0.69,4
2023-08-30T02:10,0.63,5
2023-08-30T02:10,0.66,6
2023-08-30T02:10,4.01,7
2023-08-30T02:10,2.05,8
2023-08-30T02:10,0.23,9
2023-08-30T02:20,0.08,10
2023-08-30T02:10,0.03,12
2023-08-30T02:10,0.47,13
2023-08-30T02:10,1.89,14
2023-08-30T02:10,2.63,15
2023-08-30T02:10,6.01,16
2023-08-30T02:10,6.67,17
2023-08-30T02:10,1.02,22
2023-08-30T02:10,0.36,23
2023-08-30T02:10,0.98,24
2023-08-30T02:10,0.29,25
2023-08-30T02:10,0.73,26
2023-08-30T02:10,0.58,27
2023-08-30T02:00,,28
2023-08-30T02:00,0.49,29
2023-08-30T02:00,0.61,30
2023-08-30T02:00,0.53,31
2023-08-30T02:00,0.74,32
2023-08-30T02:10,0.00,43
2023-08-30T02:10,1.02,45
2023-08-30T02:10,0.49,46
2023-08-30T02:10,1.04,47
2023-08-30T02:10,0.34,48
2023-08-30T02:00,4.57,49
2023-08-30T02:00,1.21,51
2023-08-30T02:10,0.93,62
2023-08-30T02:10,0.37,63
2023-08-30T02:20,0.25,64
2023-08-30T02:20,0.11,65
2023-08-30T02:20,0.10,66
2023-08-30T02:10,6.53,74
2023-08-30T02:10,0.35,75
2023-08-30T02:10,0.59,76
2023-08-30T02:10,0.21,77
2023-08-30T02:10,6.47,78
2023-08-30T02:10,0.24,79
2023-08-30T02:10,0.57,80
2023-08-30T02:10,6.95,81
2023-08-30T02:10,6.66,82
2023-08-30T02:10,6.73,83
2023-08-30T02:10,0.45,88
2023-08-30T02:10,0.17,89
2023-08-30T02:10,0.47,90
2023-08-30T02:10,0.01,91
2023-08-30T02:10,0.14,92
2023-08-30T02:10,0.43,93
2023-08-30T02:20,349.76,95
2023-08-30T02:10,0.15,96
2023-08-30T02:10,0.86,97
2023-08-30T02:10,1.28,107
2023-08-30T02:10,0.16,108
2023-08-30T02:10,0.67,109
2023-08-30T02:10,1.14,110
2023-08-30T02:10,0.42,111
2023-08-30T02:10,0.38,121
2023-08-30T02:10,0.31,122
2023-08-30T02:10,0.03,124
2023-08-30T02:10,0.68,134
2023-08-30T02:10,0.09,135
2023-08-30T02:10,0.18,136
2023-08-30T02:10,0.86,137
2023-08-30T02:10,0.62,138
2023-08-30T02:10,0.04,139
2023-08-30T02:10,0.64,140
2023-08-30T02:10,0.52,141
2023-08-30T02:10,0.95,150
2023-08-30T02:10,0.20,151
2023-08-30T02:10,0.82,152
2023-08-30T02:10,1.01,153
2023-08-30T02:10,2.03,154
2023-08-30T02:10,0.17,155
2023-08-30T02:10,0.82,156
2023-08-30T02:10,0.64,157
2023-08-30T02:20,0.07,158
2023-08-30T02:10,554.41,170
2023-08-30T02:10,458.51,171
2023-08-30T02:10,0.00,172
2023-08-30T02:10,0.93,174
2023-08-30T02:10,568.98,176
2023-08-30T02:10,0.89,179
2023-08-30T02:10,1.04,180
2023-08-30T02:20,2.25,205
2023-08-30T02:20,0.64,206
2023-08-30T02:20,1.36,207
2023-08-30T02:20,1.34,208
2023-08-30T02:20,0.59,209
2023-08-30T02:20,2.00,210
2023-08-30T02:20,0.53,211
2023-08-30T02:20,0.81,212
2023-08-30T02:00,,213
2023-08-30T02:20,0.16,215
2023-08-30T02:20,1.22,216
2023-08-30T02:20,3.11,217
2023-08-30T02:20,0.55,221
2023-08-30T02:00,0.46,252
