日時,河川水位,id
2024-10-14T01:20,0.03,23
2024-10-14T01:20,0.80,24
2024-10-14T01:20,0.34,25
2024-10-14T01:20,0.47,26
2024-10-14T01:20,0.43,27
2024-10-14T01:20,0.52,28
2024-10-14T01:00,0.29,29
2024-10-14T01:00,0.63,30
2024-10-14T01:00,0.64,31
2024-10-14T01:00,0.63,32
2024-10-14T01:20,0.00,43
2024-10-14T01:20,1.21,45
2024-10-14T01:20,0.24,46
2024-10-14T01:20,0.98,47
2024-10-14T01:20,0.46,48
2024-10-14T01:00,4.60,49
2024-10-14T01:00,1.07,51
2024-10-14T01:20,0.80,62
2024-10-14T01:10,0.38,63
2024-10-14T01:30,0.35,64
2024-10-14T01:30,0.14,65
2024-10-14T01:30,0.09,66
2024-10-14T01:20,6.47,74
2024-10-14T01:20,0.25,75
2024-10-14T01:20,0.50,76
2024-10-14T01:20,0.20,77
2024-10-14T01:20,6.45,78
2024-10-14T01:20,0.23,79
2024-10-14T01:20,0.65,80
2024-10-14T01:20,6.91,81
2024-10-14T01:20,6.66,82
2024-10-14T01:20,6.72,83
2024-10-14T01:20,0.49,88
2024-10-14T01:20,0.22,89
2024-10-14T01:20,0.49,90
2024-10-14T01:20,0.21,91
2024-10-14T01:20,0.15,92
2024-10-14T01:20,0.36,93
2024-10-14T01:20,349.76,95
2024-10-14T01:20,0.17,96
2024-10-14T01:20,0.44,97
2024-10-14T01:20,1.27,107
2024-10-14T01:20,0.20,108
2024-10-14T01:20,0.62,109
2024-10-14T01:20,1.05,110
2024-10-14T01:20,0.38,111
2024-10-14T01:20,0.39,121
2024-10-14T01:20,0.42,122
2024-10-14T01:20,0.06,124
2024-10-14T01:20,0.31,134
2024-10-14T01:20,0.14,135
2024-10-14T01:20,0.23,136
2024-10-14T01:20,0.88,137
2024-10-14T01:20,0.40,138
2024-10-14T01:20,0.04,139
2024-10-14T01:20,0.41,140
2024-10-14T01:20,0.28,141
2024-10-14T01:20,1.05,150
2024-10-14T01:20,0.08,151
2024-10-14T01:20,0.93,152
2024-10-14T01:20,1.17,153
2024-10-14T01:20,1.84,154
2024-10-14T01:20,0.21,155
2024-10-14T01:20,0.82,156
2024-10-14T01:20,1.15,157
2024-10-14T01:30,0.06,158
2024-10-14T01:00,,170
2024-10-14T01:20,459.09,171
2024-10-14T01:20,0.06,172
2024-10-14T01:20,0.98,174
2024-10-14T01:20,569.11,176
2024-10-14T01:20,0.96,179
2024-10-14T01:20,1.13,180
2024-10-14T01:20,2.28,205
2024-10-14T01:20,0.37,206
2024-10-14T01:20,1.15,207
2024-10-14T01:20,1.41,208
2024-10-14T01:20,0.36,209
2024-10-14T01:20,1.76,210
2024-10-14T01:20,0.35,211
2024-10-14T01:20,0.57,212
2024-10-14T01:20,0.34,213
2024-10-14T01:20,0.21,215
2024-10-14T01:20,1.19,216
2024-10-14T01:20,3.32,217
2024-10-14T01:20,0.30,221
2024-10-14T01:00,0.15,251
2024-10-14T01:00,0.44,252
2024-10-14T02:20,1.30,1
2024-10-14T02:20,1.06,2
2024-10-14T02:20,0.43,3
2024-10-14T02:20,0.64,4
2024-10-14T02:20,0.47,5
2024-10-14T02:20,0.58,6
2024-10-14T02:20,4.06,7
2024-10-14T02:20,1.99,8
2024-10-14T02:20,0.23,9
2024-10-14T02:20,0.08,10
2024-10-14T02:20,0.03,12
2024-10-14T02:20,0.41,13
2024-10-14T02:20,1.88,14
2024-10-14T02:20,2.36,15
2024-10-14T02:20,5.41,16
2024-10-14T02:20,6.45,17
2024-10-14T02:20,0.86,22
2024-10-14T02:20,0.05,23
2024-10-14T02:20,0.80,24
2024-10-14T02:20,0.34,25
2024-10-14T02:20,0.46,26
2024-10-14T02:20,0.43,27
2024-10-14T02:20,0.49,28
2024-10-14T02:00,0.29,29
2024-10-14T02:00,0.63,30
2024-10-14T02:00,0.65,31
2024-10-14T02:00,0.63,32
2024-10-14T02:20,0.00,43
2024-10-14T02:20,1.21,45
2024-10-14T02:20,0.24,46
2024-10-14T02:20,0.98,47
2024-10-14T02:20,0.46,48
2024-10-14T02:00,4.60,49
2024-10-14T02:00,1.07,51
2024-10-14T02:20,0.80,62
2024-10-14T02:20,0.38,63
2024-10-14T02:20,0.26,64
2024-10-14T02:20,0.14,65
2024-10-14T02:20,0.10,66
2024-10-14T02:20,6.46,74
2024-10-14T02:20,0.23,75
2024-10-14T02:20,0.50,76
2024-10-14T02:20,0.19,77
2024-10-14T02:20,6.45,78
2024-10-14T02:20,0.23,79
2024-10-14T02:20,0.65,80
2024-10-14T02:20,6.91,81
2024-10-14T02:20,6.66,82
2024-10-14T02:20,6.72,83
2024-10-14T02:20,0.49,88
2024-10-14T02:20,0.21,89
2024-10-14T02:20,0.48,90
2024-10-14T02:20,0.21,91
2024-10-14T02:20,0.15,92
2024-10-14T02:20,0.36,93
2024-10-14T02:20,349.76,95
2024-10-14T02:20,0.17,96
2024-10-14T02:20,0.44,97
2024-10-14T02:20,1.27,107
2024-10-14T02:20,0.20,108
2024-10-14T02:20,0.62,109
2024-10-14T02:20,1.05,110
2024-10-14T02:20,0.38,111
2024-10-14T02:20,0.41,121
2024-10-14T02:20,0.42,122
2024-10-14T02:20,0.06,124
2024-10-14T02:20,0.29,134
2024-10-14T02:20,0.14,135
2024-10-14T02:20,0.23,136
2024-10-14T02:20,0.88,137
2024-10-14T02:20,0.40,138
2024-10-14T02:20,0.04,139
2024-10-14T02:20,0.40,140
2024-10-14T02:20,0.28,141
2024-10-14T02:20,1.05,150
2024-10-14T02:20,0.08,151
2024-10-14T02:20,0.93,152
2024-10-14T02:20,1.17,153
2024-10-14T02:20,1.84,154
2024-10-14T02:20,0.21,155
2024-10-14T02:20,0.82,156
2024-10-14T02:20,1.14,157
2024-10-14T02:20,0.06,158
2024-10-14T02:00,,170
2024-10-14T02:20,459.09,171
2024-10-14T02:20,0.05,172
2024-10-14T02:20,0.98,174
2024-10-14T02:20,569.11,176
2024-10-14T02:20,0.96,179
2024-10-14T02:20,1.12,180
2024-10-14T02:20,2.28,205
2024-10-14T02:20,0.35,206
2024-10-14T02:20,1.15,207
2024-10-14T02:20,1.41,208
2024-10-14T02:20,0.31,209
2024-10-14T02:20,1.77,210
2024-10-14T02:20,0.32,211
2024-10-14T02:20,0.56,212
2024-10-14T02:20,0.34,213
2024-10-14T02:20,0.21,215
2024-10-14T02:20,1.19,216
2024-10-14T02:20,3.32,217
2024-10-14T02:20,0.28,221
2024-10-14T02:00,0.15,251
2024-10-14T02:00,0.44,252
2024-10-14T03:20,1.31,1
2024-10-14T03:20,1.06,2
2024-10-14T03:20,0.39,3
2024-10-14T03:20,0.64,4
2024-10-14T03:20,0.47,5
2024-10-14T03:20,0.58,6
2024-10-14T03:20,4.06,7
2024-10-14T03:20,1.99,8
2024-10-14T03:20,0.23,9
2024-10-14T03:30,0.08,10
2024-10-14T03:20,0.03,12
2024-10-14T03:20,0.41,13
2024-10-14T03:20,1.88,14
2024-10-14T03:20,2.36,15
2024-10-14T03:20,5.42,16
2024-10-14T03:20,6.45,17
2024-10-14T03:30,0.86,22
2024-10-14T03:30,0.02,23
2024-10-14T03:30,0.80,24
2024-10-14T03:30,0.35,25
2024-10-14T03:30,0.47,26
2024-10-14T03:30,0.43,27
2024-10-14T03:30,0.47,28
2024-10-14T03:00,0.29,29
2024-10-14T03:00,0.63,30
2024-10-14T03:00,0.65,31
2024-10-14T03:00,0.63,32
2024-10-14T03:20,0.00,43
2024-10-14T03:20,1.21,45
2024-10-14T03:20,0.24,46
2024-10-14T03:20,0.98,47
2024-10-14T03:20,0.46,48
2024-10-14T03:00,4.60,49
2024-10-14T03:00,1.07,51
2024-10-14T03:20,0.80,62
2024-10-14T03:20,0.38,63
2024-10-14T03:30,0.25,64
2024-10-14T03:30,0.11,65
2024-10-14T03:30,0.10,66
2024-10-14T03:20,6.46,74
2024-10-14T03:20,0.22,75
2024-10-14T03:20,0.50,76
2024-10-14T03:20,0.19,77
2024-10-14T03:20,6.45,78
2024-10-14T03:20,0.23,79
2024-10-14T03:20,0.65,80
2024-10-14T03:20,6.91,81
2024-10-14T03:20,6.65,82
2024-10-14T03:20,6.72,83
2024-10-14T03:30,0.49,88
2024-10-14T03:30,0.21,89
2024-10-14T03:30,0.49,90
2024-10-14T03:20,0.22,91
2024-10-14T03:20,0.15,92
2024-10-14T03:20,0.36,93
2024-10-14T03:30,349.76,95
2024-10-14T03:20,0.17,96
2024-10-14T03:30,0.44,97
2024-10-14T03:30,1.27,107
2024-10-14T03:30,0.20,108
2024-10-14T03:30,0.63,109
2024-10-14T03:30,1.05,110
2024-10-14T03:30,0.38,111
2024-10-14T03:20,0.40,121
2024-10-14T03:20,0.42,122
2024-10-14T03:20,0.06,124
2024-10-14T03:20,0.34,134
2024-10-14T03:20,0.14,135
2024-10-14T03:20,0.23,136
2024-10-14T03:20,0.87,137
2024-10-14T03:20,0.40,138
2024-10-14T03:20,0.04,139
2024-10-14T03:20,0.40,140
2024-10-14T03:20,0.28,141
2024-10-14T03:20,1.05,150
2024-10-14T03:20,0.08,151
2024-10-14T03:20,0.93,152
2024-10-14T03:00,*,153
2024-10-14T03:20,1.84,154
2024-10-14T03:20,0.21,155
2024-10-14T03:20,0.82,156
2024-10-14T03:20,1.14,157
2024-10-14T03:30,0.06,158
2024-10-14T03:00,,170
2024-10-14T03:20,459.09,171
2024-10-14T03:20,0.06,172
2024-10-14T03:20,0.98,174
2024-10-14T03:10,569.11,176
2024-10-14T03:20,0.96,179
2024-10-14T03:20,1.12,180
2024-10-14T03:30,2.29,205
2024-10-14T03:30,0.33,206
2024-10-14T03:30,1.12,207
2024-10-14T03:30,1.41,208
2024-10-14T03:30,0.27,209
2024-10-14T03:30,1.77,210
2024-10-14T03:30,0.29,211
2024-10-14T03:30,0.55,212
2024-10-14T03:30,0.35,213
2024-10-14T03:30,0.21,215
2024-10-14T03:30,1.19,216
2024-10-14T03:30,3.32,217
2024-10-14T03:30,0.29,221
2024-10-14T03:00,0.15,251
2024-10-14T03:00,0.45,252
2024-10-14T04:20,1.31,1
2024-10-14T04:20,1.06,2
2024-10-14T04:20,0.40,3
2024-10-14T04:20,0.64,4
2024-10-14T04:20,0.47,5
2024-10-14T04:20,0.57,6
2024-10-14T04:20,4.06,7
2024-10-14T04:20,1.99,8
2024-10-14T04:20,0.23,9
2024-10-14T04:20,0.08,10
2024-10-14T04:20,0.03,12
2024-10-14T04:20,0.41,13
2024-10-14T04:20,1.87,14
2024-10-14T04:20,2.36,15
2024-10-14T04:20,5.41,16
2024-10-14T04:20,6.45,17
2024-10-14T04:20,0.86,22
2024-10-14T04:20,0.04,23
2024-10-14T04:20,0.80,24
2024-10-14T04:20,0.35,25
2024-10-14T04:20,0.46,26
2024-10-14T04:20,0.42,27
2024-10-14T04:20,0.49,28
2024-10-14T04:00,0.29,29
2024-10-14T04:00,0.63,30
2024-10-14T04:00,0.65,31
2024-10-14T04:00,0.63,32
2024-10-14T04:20,0.00,43
2024-10-14T04:20,1.21,45
2024-10-14T04:20,0.24,46
2024-10-14T04:20,0.98,47
2024-10-14T04:20,0.45,48
2024-10-14T04:00,4.60,49
2024-10-14T04:00,1.07,51
2024-10-14T04:20,0.80,62
2024-10-14T04:20,0.38,63
2024-10-14T04:20,0.25,64
2024-10-14T04:20,0.11,65
2024-10-14T04:20,0.09,66
2024-10-14T04:20,6.47,74
2024-10-14T04:20,0.21,75
2024-10-14T04:20,0.50,76
2024-10-14T04:20,0.19,77
2024-10-14T04:20,6.44,78
2024-10-14T04:20,0.23,79
2024-10-14T04:20,0.65,80
2024-10-14T04:20,6.91,81
2024-10-14T04:20,6.65,82
2024-10-14T04:20,6.72,83
2024-10-14T04:20,0.49,88
2024-10-14T04:20,0.21,89
2024-10-14T04:20,0.48,90
2024-10-14T04:10,0.23,91
2024-10-14T04:10,0.15,92
2024-10-14T04:10,0.36,93
2024-10-14T04:20,349.76,95
2024-10-14T04:10,0.17,96
2024-10-14T04:20,0.44,97
2024-10-14T04:20,1.27,107
2024-10-14T04:20,0.20,108
2024-10-14T04:20,0.63,109
2024-10-14T04:20,1.04,110
2024-10-14T04:20,0.38,111
2024-10-14T04:20,0.39,121
2024-10-14T04:20,0.42,122
2024-10-14T04:20,0.06,124
2024-10-14T04:20,0.33,134
2024-10-14T04:20,0.14,135
2024-10-14T04:20,0.23,136
2024-10-14T04:20,0.87,137
2024-10-14T04:20,0.40,138
2024-10-14T04:20,0.03,139
2024-10-14T04:20,0.39,140
2024-10-14T04:20,0.28,141
2024-10-14T04:20,1.05,150
2024-10-14T04:20,0.08,151
2024-10-14T04:20,0.93,152
2024-10-14T04:00,*,153
2024-10-14T04:20,1.84,154
2024-10-14T04:20,0.22,155
2024-10-14T04:20,0.82,156
2024-10-14T04:20,1.14,157
2024-10-14T04:20,0.06,158
2024-10-14T04:00,,170
2024-10-14T04:10,459.09,171
2024-10-14T04:10,0.06,172
2024-10-14T04:10,0.98,174
2024-10-14T04:10,569.11,176
2024-10-14T04:10,0.96,179
2024-10-14T04:10,1.13,180
2024-10-14T04:20,2.45,205
2024-10-14T04:20,0.34,206
2024-10-14T04:20,1.12,207
2024-10-14T04:20,1.42,208
2024-10-14T04:20,0.30,209
2024-10-14T04:20,1.77,210
2024-10-14T04:20,0.30,211
2024-10-14T04:20,0.56,212
2024-10-14T04:20,0.34,213
2024-10-14T04:20,0.21,215
2024-10-14T04:20,1.19,216
2024-10-14T04:20,3.32,217
2024-10-14T04:20,0.29,221
2024-10-14T04:00,0.15,251
2024-10-14T04:00,0.44,252
2024-10-14T05:20,1.31,1
2024-10-14T05:20,1.06,2
2024-10-14T05:20,0.42,3
2024-10-14T05:20,0.63,4
2024-10-14T05:20,0.47,5
2024-10-14T05:20,0.57,6
2024-10-14T05:20,4.06,7
2024-10-14T05:20,1.99,8
2024-10-14T05:20,0.23,9
2024-10-14T05:20,0.08,10
2024-10-14T05:20,0.03,12
2024-10-14T05:20,0.41,13
2024-10-14T05:20,1.87,14
2024-10-14T05:20,2.36,15
2024-10-14T05:20,5.41,16
2024-10-14T05:20,6.45,17
2024-10-14T05:20,0.86,22
2024-10-14T05:20,0.05,23
2024-10-14T05:20,0.78,24
2024-10-14T05:20,0.35,25
2024-10-14T05:20,0.46,26
2024-10-14T05:20,0.42,27
2024-10-14T05:20,0.47,28
2024-10-14T05:00,0.29,29
2024-10-14T05:00,0.63,30
2024-10-14T05:00,0.67,31
2024-10-14T05:00,0.64,32
2024-10-14T05:20,0.00,43
2024-10-14T05:20,1.21,45
2024-10-14T05:20,0.24,46
2024-10-14T05:20,0.98,47
2024-10-14T05:20,0.46,48
2024-10-14T05:00,4.60,49
2024-10-14T05:00,1.07,51
2024-10-14T05:20,0.79,62
2024-10-14T05:20,0.38,63
2024-10-14T05:20,0.25,64
2024-10-14T05:20,0.11,65
2024-10-14T05:20,0.08,66
2024-10-14T05:20,6.47,74
2024-10-14T05:20,0.22,75
2024-10-14T05:20,0.49,76
2024-10-14T05:20,0.19,77
2024-10-14T05:20,6.44,78
2024-10-14T05:20,0.23,79
2024-10-14T05:20,0.65,80
2024-10-14T05:20,6.90,81
2024-10-14T05:20,6.65,82
2024-10-14T05:20,6.72,83
2024-10-14T05:20,0.49,88
2024-10-14T05:20,0.21,89
2024-10-14T05:20,0.48,90
2024-10-14T05:20,0.23,91
2024-10-14T05:20,0.15,92
2024-10-14T05:20,0.35,93
2024-10-14T05:20,349.76,95
2024-10-14T05:20,0.17,96
2024-10-14T05:20,0.44,97
2024-10-14T05:20,1.26,107
2024-10-14T05:20,0.20,108
2024-10-14T05:20,0.63,109
2024-10-14T05:20,1.04,110
2024-10-14T05:20,0.38,111
2024-10-14T05:20,0.40,121
2024-10-14T05:20,0.42,122
2024-10-14T05:20,0.06,124
2024-10-14T05:20,0.31,134
2024-10-14T05:20,0.14,135
2024-10-14T05:20,0.23,136
2024-10-14T05:20,0.87,137
2024-10-14T05:20,0.40,138
2024-10-14T05:20,0.02,139
2024-10-14T05:20,0.38,140
2024-10-14T05:20,0.28,141
2024-10-14T05:20,1.05,150
2024-10-14T05:20,0.08,151
2024-10-14T05:20,0.92,152
2024-10-14T05:00,*,153
2024-10-14T05:20,1.84,154
2024-10-14T05:20,0.22,155
2024-10-14T05:20,0.82,156
2024-10-14T05:20,1.14,157
2024-10-14T05:20,0.05,158
2024-10-14T05:00,,170
2024-10-14T05:20,459.09,171
2024-10-14T05:20,0.05,172
2024-10-14T05:20,0.98,174
2024-10-14T05:20,569.10,176
2024-10-14T05:20,0.96,179
2024-10-14T05:20,1.13,180
2024-10-14T05:20,2.50,205
2024-10-14T05:20,0.34,206
2024-10-14T05:20,1.13,207
2024-10-14T05:20,1.42,208
2024-10-14T05:20,0.31,209
2024-10-14T05:20,1.77,210
2024-10-14T05:20,0.32,211
2024-10-14T05:20,0.55,212
2024-10-14T05:20,0.34,213
2024-10-14T05:20,0.20,215
2024-10-14T05:20,1.19,216
2024-10-14T05:20,3.32,217
2024-10-14T05:20,0.30,221
2024-10-14T05:00,0.15,251
2024-10-14T05:00,0.44,252
2024-10-14T06:20,1.31,1
2024-10-14T06:20,1.06,2
2024-10-14T06:20,0.39,3
2024-10-14T06:20,0.63,4
2024-10-14T06:20,0.47,5
2024-10-14T06:20,0.58,6
2024-10-14T06:20,4.06,7
2024-10-14T06:20,1.99,8
2024-10-14T06:20,0.23,9
2024-10-14T06:20,0.08,10
2024-10-14T06:20,0.03,12
2024-10-14T06:20,0.41,13
2024-10-14T06:20,1.87,14
2024-10-14T06:20,2.36,15
2024-10-14T06:20,5.41,16
2024-10-14T06:20,6.45,17
2024-10-14T06:20,0.86,22
2024-10-14T06:20,0.03,23
2024-10-14T06:20,0.79,24
2024-10-14T06:20,0.35,25
2024-10-14T06:20,0.45,26
2024-10-14T06:20,0.42,27
2024-10-14T06:20,0.44,28
2024-10-14T06:00,0.29,29
2024-10-14T06:00,0.63,30
2024-10-14T06:00,0.66,31
2024-10-14T06:00,0.64,32
2024-10-14T06:20,0.00,43
2024-10-14T06:20,1.21,45
2024-10-14T06:20,0.24,46
2024-10-14T06:20,0.98,47
2024-10-14T06:20,0.46,48
2024-10-14T06:00,4.60,49
2024-10-14T06:00,1.07,51
2024-10-14T06:20,0.79,62
2024-10-14T06:20,0.38,63
2024-10-14T06:20,0.25,64
2024-10-14T06:20,0.11,65
2024-10-14T06:20,0.08,66
2024-10-14T06:20,6.47,74
2024-10-14T06:20,0.20,75
2024-10-14T06:20,0.49,76
2024-10-14T06:20,0.19,77
2024-10-14T06:20,6.44,78
2024-10-14T06:20,0.23,79
2024-10-14T06:20,0.64,80
2024-10-14T06:20,6.90,81
2024-10-14T06:20,6.65,82
2024-10-14T06:20,6.72,83
2024-10-14T06:20,0.49,88
2024-10-14T06:20,0.21,89
2024-10-14T06:20,0.48,90
2024-10-14T06:20,0.24,91
2024-10-14T06:20,0.16,92
2024-10-14T06:20,0.36,93
2024-10-14T06:20,349.76,95
2024-10-14T06:20,0.17,96
2024-10-14T06:20,0.44,97
2024-10-14T06:20,1.26,107
2024-10-14T06:20,0.20,108
2024-10-14T06:20,0.63,109
2024-10-14T06:20,1.04,110
2024-10-14T06:20,0.37,111
2024-10-14T06:20,0.40,121
2024-10-14T06:20,0.42,122
2024-10-14T06:20,0.06,124
2024-10-14T06:20,0.25,134
2024-10-14T06:20,0.14,135
2024-10-14T06:20,0.23,136
2024-10-14T06:20,0.87,137
2024-10-14T06:20,0.39,138
2024-10-14T06:20,0.01,139
2024-10-14T06:20,0.37,140
2024-10-14T06:20,0.27,141
2024-10-14T06:20,1.05,150
2024-10-14T06:20,0.08,151
2024-10-14T06:20,0.92,152
2024-10-14T06:00,*,153
2024-10-14T06:20,1.84,154
2024-10-14T06:20,0.22,155
2024-10-14T06:20,0.82,156
2024-10-14T06:20,1.14,157
2024-10-14T06:20,0.05,158
2024-10-14T06:00,,170
2024-10-14T06:20,459.09,171
2024-10-14T06:20,0.06,172
2024-10-14T06:20,0.98,174
2024-10-14T06:20,569.10,176
2024-10-14T06:20,0.96,179
2024-10-14T06:20,1.13,180
2024-10-14T06:20,2.53,205
2024-10-14T06:20,0.30,206
2024-10-14T06:20,1.12,207
2024-10-14T06:20,1.43,208
2024-10-14T06:20,0.26,209
2024-10-14T06:20,1.76,210
2024-10-14T06:20,0.27,211
2024-10-14T06:20,0.54,212
2024-10-14T06:20,0.34,213
2024-10-14T06:20,0.21,215
2024-10-14T06:20,1.19,216
2024-10-14T06:20,3.32,217
2024-10-14T06:20,0.26,221
2024-10-14T06:00,0.15,251
2024-10-14T06:00,0.44,252
2024-10-14T07:20,1.33,1
2024-10-14T07:20,1.06,2
2024-10-14T07:20,0.38,3
2024-10-14T07:20,0.63,4
2024-10-14T07:20,0.47,5
2024-10-14T07:20,0.58,6
2024-10-14T07:20,4.06,7
2024-10-14T07:20,1.99,8
2024-10-14T07:20,0.23,9
2024-10-14T07:20,0.08,10
2024-10-14T07:20,0.03,12
2024-10-14T07:20,0.41,13
2024-10-14T07:20,1.87,14
2024-10-14T07:20,2.35,15
2024-10-14T07:20,5.41,16
2024-10-14T07:20,6.45,17
2024-10-14T07:20,0.86,22
2024-10-14T07:20,0.03,23
2024-10-14T07:20,0.80,24
2024-10-14T07:20,0.36,25
2024-10-14T07:20,0.46,26
2024-10-14T07:20,0.43,27
2024-10-14T07:20,0.47,28
2024-10-14T07:00,0.29,29
2024-10-14T07:00,0.63,30
2024-10-14T07:00,0.63,31
2024-10-14T07:00,0.64,32
2024-10-14T07:20,0.00,43
2024-10-14T07:20,1.21,45
2024-10-14T07:20,0.24,46
2024-10-14T07:20,0.98,47
2024-10-14T07:20,0.46,48
2024-10-14T07:00,4.60,49
2024-10-14T07:00,1.07,51
2024-10-14T07:20,0.79,62
2024-10-14T07:20,0.38,63
2024-10-14T07:20,0.25,64
2024-10-14T07:20,0.11,65
2024-10-14T07:20,0.08,66
2024-10-14T07:20,6.46,74
2024-10-14T07:20,0.24,75
2024-10-14T07:20,0.49,76
2024-10-14T07:20,0.19,77
2024-10-14T07:20,6.44,78
2024-10-14T07:20,0.23,79
2024-10-14T07:20,0.64,80
2024-10-14T07:20,6.90,81
2024-10-14T07:20,6.65,82
2024-10-14T07:20,6.72,83
2024-10-14T07:20,0.50,88
2024-10-14T07:20,0.21,89
2024-10-14T07:20,0.48,90
2024-10-14T07:20,0.24,91
2024-10-14T07:20,0.16,92
2024-10-14T07:20,0.36,93
2024-10-14T07:20,349.76,95
2024-10-14T07:20,0.17,96
2024-10-14T07:20,0.44,97
2024-10-14T07:20,1.26,107
2024-10-14T07:20,0.20,108
2024-10-14T07:20,0.63,109
2024-10-14T07:20,1.04,110
2024-10-14T07:20,0.37,111
2024-10-14T07:20,0.40,121
2024-10-14T07:20,0.42,122
2024-10-14T07:20,0.06,124
2024-10-14T07:20,0.36,134
2024-10-14T07:20,0.14,135
2024-10-14T07:20,0.23,136
2024-10-14T07:20,0.87,137
2024-10-14T07:20,0.39,138
2024-10-14T07:20,0.04,139
2024-10-14T07:20,0.37,140
2024-10-14T07:20,0.27,141
2024-10-14T07:20,1.05,150
2024-10-14T07:20,0.08,151
2024-10-14T07:20,0.92,152
2024-10-14T07:00,*,153
2024-10-14T07:20,1.84,154
2024-10-14T07:20,0.21,155
2024-10-14T07:20,0.82,156
2024-10-14T07:20,1.13,157
2024-10-14T07:20,0.05,158
2024-10-14T07:00,,170
2024-10-14T07:20,459.09,171
2024-10-14T07:20,0.06,172
2024-10-14T07:20,0.98,174
2024-10-14T07:20,569.10,176
2024-10-14T07:20,0.96,179
